filename,emotion
umberto-boccioni_13.jpg,neutral
robert-henri_41.jpg,neutral
theo-van-rysselberghe_58.jpg,disgust
robert-montenegro_0.jpg,disgust
samuel-peploe_10.jpg,neutral
robert-henri_121.jpg,happy
robert-lewis-reid_24.jpg,angry
robert-henri_181.jpg,happy
robert-lewis-reid_27.jpg,angry
stefan-luchian_21.jpg,neutral
robert-julian-onderdonk_1.jpg,happy
theo-van-doesburg_9.jpg,fear
robert-henri_105.jpg,happy
robert-henri_67.jpg,disgust
robert-henri_75.jpg,neutral
robert-henri_175.jpg,neutral
robert-henri_49.jpg,disgust
rupert-bunny_1.jpg,happy
robert-henri_13.jpg,neutral
robert-henri_46.jpg,angry
teodor-axentowicz_14.jpg,disgust
theo-van-rysselberghe_50.jpg,disgust
roderic-oconor_8.jpg,disgust
rolf-amstrong_0.jpg,surprised
rodolfo-amoedo_2.jpg,angry
robert-henri_153.jpg,disgust
stanley-spencer_1.jpg,neutral
theo-van-doesburg_23.jpg,neutral
robert-henri_78.jpg,happy
robert-lewis-reid_5.jpg,neutral
stefan-luchian_1.jpg,neutral
theophile-steinlen_10.jpg,surprised
solomon-joseph-solomon_5.jpg,neutral
theo-van-doesburg_2.jpg,neutral
robert-lewis-reid_8.jpg,neutral
robert-henri_5.jpg,neutral
robert-falk_9.jpg,neutral
thomas-pollock-anshutz_3.jpg,angry
robert-henri_118.jpg,happy
theo-van-rysselberghe_31.jpg,angry
theodor-severin-kittelsen_6.jpg,neutral
robert-henri_26.jpg,fear
theo-van-rysselberghe_37.jpg,surprised
roderic-oconor_1.jpg,neutral
robert-lewis-reid_3.jpg,angry
robert-henri_126.jpg,neutral
robert-henri_151.jpg,happy
solomon-joseph-solomon_2.jpg,happy
theo-van-doesburg_11.jpg,neutral
robert-lewis-reid_31.jpg,neutral
rodolfo-amoedo_7.jpg,happy
samuel-peploe_1.jpg,angry
roger-fry_0.jpg,disgust
robert-henri_120.jpg,sad
rupert-bunny_4.jpg,happy
robert-lewis-reid_13.jpg,neutral
theo-van-rysselberghe_15.jpg,neutral
robert-henri_61.jpg,happy
theo-van-rysselberghe_41.jpg,angry
roger-de-la-fresnaye_4.jpg,disgust
roderic-oconor_6.jpg,happy
robert-henri_52.jpg,happy
robert-henri_47.jpg,happy
stefan-luchian_18.jpg,neutral
theo-van-rysselberghe_34.jpg,surprised
robert-henri_57.jpg,happy
samuel-peploe_11.jpg,neutral
robert-henri_129.jpg,disgust
robert-henri_149.jpg,happy
theo-van-rysselberghe_17.jpg,neutral
robert-henri_176.jpg,happy
robert-henri_10.jpg,angry
theo-van-doesburg_14.jpg,fear
robert-henri_12.jpg,neutral
teodor-axentowicz_0.jpg,disgust
robert-henri_146.jpg,neutral
robert-lewis-reid_23.jpg,neutral
robert-henri_123.jpg,neutral
solomon-joseph-solomon_8.jpg,disgust
robert-henri_81.jpg,disgust
robert-henri_135.jpg,happy
robert-henri_99.jpg,disgust
theo-van-rysselberghe_59.jpg,happy
robert-henri_144.jpg,neutral
theophile-steinlen_4.jpg,sad
robert-henri_122.jpg,fear
teodor-axentowicz_5.jpg,neutral
romualdo-locatelli_6.jpg,angry
stefan-luchian_19.jpg,neutral
robert-henri_117.jpg,happy
theophile-steinlen_12.jpg,neutral
robert-henri_20.jpg,neutral
umberto-boccioni_19.jpg,neutral
robert-henri_139.jpg,happy
robert-henri_17.jpg,neutral
robert-henri_103.jpg,happy
rodolfo-amoedo_1.jpg,neutral
solomon-joseph-solomon_21.jpg,neutral
robert-lewis-reid_26.jpg,neutral
theodor-severin-kittelsen_5.jpg,neutral
romualdo-locatelli_1.jpg,disgust
stefan-luchian_13.jpg,neutral
rodolfo-amoedo_12.jpg,neutral
robert-falk_1.jpg,disgust
samuel-peploe_16.jpg,disgust
theophile-steinlen_16.jpg,neutral
robert-henri_116.jpg,happy
theo-van-rysselberghe_28.jpg,neutral
theo-van-doesburg_13.jpg,sad
robert-lewis-reid_1.jpg,angry
robert-henri_110.jpg,disgust
theophile-steinlen_20.jpg,sad
thomas-pollock-anshutz_1.jpg,disgust
theophile-steinlen_11.jpg,surprised
robert-lewis-reid_0.jpg,neutral
theophile-steinlen_14.jpg,neutral
robert-lewis-reid_9.jpg,disgust
robert-henri_53.jpg,happy
theo-van-rysselberghe_60.jpg,sad
theo-van-rysselberghe_12.jpg,neutral
theo-van-doesburg_19.jpg,neutral
rodolfo-amoedo_10.jpg,sad
samuel-peploe_19.jpg,neutral
robert-henri_34.jpg,neutral
robert-henri_134.jpg,happy
thomas-pollock-anshutz_4.jpg,surprised
teodor-axentowicz_6.jpg,neutral
theo-van-rysselberghe_7.jpg,happy
robert-lewis-reid_10.jpg,neutral
rupert-bunny_0.jpg,neutral
robert-henri_62.jpg,happy
robert-henri_6.jpg,neutral
theo-van-rysselberghe_19.jpg,neutral
robert-henri_111.jpg,disgust
theophile-steinlen_8.jpg,neutral
teodor-axentowicz_11.jpg,sad
tamara-de-lempicka_2.jpg,neutral
robert-lewis-reid_16.jpg,neutral
theo-van-doesburg_15.jpg,fear
rupert-bunny_5.jpg,neutral
robert-henri_124.jpg,happy
stefan-luchian_16.jpg,neutral
umberto-boccioni_17.jpg,neutral
umberto-boccioni_16.jpg,neutral
thalia-flora-karavia_1.jpg,neutral
romualdo-locatelli_0.jpg,neutral
robert-henri_14.jpg,neutral
theophile-steinlen_17.jpg,sad
santiago-rusinol_4.jpg,happy
theo-van-doesburg_8.jpg,neutral
theodor-severin-kittelsen_8.jpg,neutral
robert-henri_142.jpg,happy
robert-henri_108.jpg,neutral
rupert-bunny_7.jpg,neutral
samuel-peploe_5.jpg,sad
stefan-luchian_20.jpg,fear
rupert-bunny_3.jpg,neutral
teodor-axentowicz_15.jpg,disgust
robert-henri_115.jpg,neutral
theo-van-rysselberghe_20.jpg,happy
robert-henri_156.jpg,happy
theophile-steinlen_9.jpg,happy
robert-henri_82.jpg,surprised
richard-gerstl_9.jpg,disgust
robert-henri_18.jpg,sad
theo-van-rysselberghe_40.jpg,surprised
stefan-luchian_0.jpg,sad
theo-van-doesburg_10.jpg,neutral
robert-henri_170.jpg,happy
solomon-joseph-solomon_22.jpg,disgust
robert-henri_31.jpg,happy
theo-van-rysselberghe_39.jpg,neutral
umberto-boccioni_11.jpg,neutral
robert-henri_113.jpg,disgust
theo-van-rysselberghe_21.jpg,neutral
samuel-peploe_0.jpg,fear
teodor-axentowicz_4.jpg,disgust
robert-henri_154.jpg,neutral
roderic-oconor_11.jpg,happy
theo-van-rysselberghe_2.jpg,surprised
roderic-oconor_5.jpg,sad
robert-henri_128.jpg,neutral
theo-van-rysselberghe_38.jpg,surprised
santiago-rusinol_3.jpg,angry
theophile-steinlen_18.jpg,fear
robert-henri_25.jpg,neutral
robert-henri_91.jpg,happy
robert-falk_5.jpg,neutral
solomon-joseph-solomon_3.jpg,neutral
robert-henri_106.jpg,disgust
robert-henri_73.jpg,happy
theo-van-rysselberghe_22.jpg,neutral
sonia-delaunay_2.jpg,neutral
sandor-bortnyik_2.jpg,neutral
rupert-bunny_2.jpg,happy
robert-henri_58.jpg,happy
robert-henri_86.jpg,happy
theo-van-doesburg_22.jpg,neutral
robert-henri_90.jpg,happy
umberto-boccioni_21.jpg,neutral
robert-henri_29.jpg,happy
romualdo-locatelli_3.jpg,neutral
romualdo-locatelli_2.jpg,fear
theo-van-rysselberghe_57.jpg,neutral
tarsila-do-amaral_1.jpg,happy
robert-henri_71.jpg,neutral
robert-delaunay_2.jpg,neutral
theo-van-rysselberghe_10.jpg,neutral
robert-henri_35.jpg,sad
tamara-de-lempicka_1.jpg,disgust
robert-henri_68.jpg,happy
robert-henri_101.jpg,happy
roderic-oconor_3.jpg,neutral
rodolfo-amoedo_0.jpg,neutral
robert-lewis-reid_32.jpg,surprised
robert-henri_64.jpg,happy
robert-henri_94.jpg,happy
robert-henri_180.jpg,happy
teodor-axentowicz_3.jpg,fear
theophile-steinlen_2.jpg,happy
teodor-axentowicz_8.jpg,neutral
romualdo-locatelli_9.jpg,happy
theodor-severin-kittelsen_1.jpg,neutral
thomas-hart-benton_0.jpg,disgust
theo-van-rysselberghe_68.jpg,neutral
robert-henri_148.jpg,neutral
robert-delaunay_1.jpg,neutral
thalia-flora-karavia_0.jpg,angry
robert-henri_56.jpg,happy
robert-henri_114.jpg,happy
robert-henri_109.jpg,fear
teodor-axentowicz_16.jpg,sad
theo-van-rysselberghe_18.jpg,happy
theo-van-rysselberghe_67.jpg,neutral
romualdo-locatelli_4.jpg,angry
theo-van-rysselberghe_14.jpg,neutral
theo-van-rysselberghe_53.jpg,neutral
robert-falk_6.jpg,neutral
solomon-joseph-solomon_20.jpg,disgust
theodor-severin-kittelsen_4.jpg,neutral
stefan-luchian_8.jpg,neutral
theo-van-rysselberghe_47.jpg,neutral
robert-henri_162.jpg,neutral
theophile-steinlen_5.jpg,neutral
stefan-luchian_14.jpg,fear
robert-henri_60.jpg,neutral
robert-henri_74.jpg,neutral
solomon-joseph-solomon_11.jpg,happy
robert-henri_45.jpg,happy
robert-lewis-reid_21.jpg,disgust
teodor-axentowicz_9.jpg,neutral
stefan-luchian_3.jpg,neutral
samuel-peploe_4.jpg,happy
theophile-steinlen_21.jpg,fear
theo-van-rysselberghe_56.jpg,disgust
robert-henri_3.jpg,sad
theophile-steinlen_7.jpg,sad
spyros-papaloukas_1.jpg,neutral
theophile-steinlen_0.jpg,neutral
robert-henri_141.jpg,neutral
rodolfo-amoedo_8.jpg,angry
robert-henri_160.jpg,happy
stefan-luchian_2.jpg,fear
umberto-boccioni_2.jpg,angry
umberto-boccioni_12.jpg,neutral
robert-henri_127.jpg,disgust
robert-falk_3.jpg,neutral
solomon-joseph-solomon_10.jpg,sad
theo-van-rysselberghe_36.jpg,surprised
robert-lewis-reid_17.jpg,happy
robert-henri_93.jpg,happy
umberto-boccioni_1.jpg,sad
robert-lewis-reid_18.jpg,angry
theo-van-rysselberghe_30.jpg,neutral
robert-henri_28.jpg,neutral
theo-van-rysselberghe_44.jpg,angry
robert-henri_102.jpg,disgust
roger-de-la-fresnaye_1.jpg,neutral
robert-henri_7.jpg,neutral
robert-henri_97.jpg,happy
robert-henri_83.jpg,neutral
teodor-axentowicz_10.jpg,neutral
robert-lewis-reid_25.jpg,angry
robert-henri_184.jpg,happy
richard-gerstl_7.jpg,neutral
theophile-steinlen_3.jpg,fear
roger-de-la-fresnaye_3.jpg,neutral
robert-henri_36.jpg,happy
robert-henri_150.jpg,happy
robert-lewis-reid_34.jpg,surprised
stefan-luchian_17.jpg,neutral
samuel-peploe_2.jpg,neutral
robert-henri_70.jpg,neutral
santiago-rusinol_1.jpg,angry
roderic-oconor_12.jpg,neutral
theophile-steinlen_22.jpg,surprised
theo-van-doesburg_21.jpg,neutral
robert-henri_100.jpg,neutral
umberto-boccioni_10.jpg,neutral
romualdo-locatelli_7.jpg,disgust
theo-van-doesburg_12.jpg,fear
roderic-oconor_4.jpg,neutral
robert-henri_4.jpg,neutral
robert-henri_44.jpg,happy
robert-lewis-reid_33.jpg,angry
robert-lewis-reid_6.jpg,neutral
theo-van-rysselberghe_1.jpg,disgust
teodor-axentowicz_2.jpg,neutral
robert-henri_178.jpg,neutral
rodolfo-amoedo_5.jpg,neutral
samuel-peploe_20.jpg,neutral
theo-van-doesburg_17.jpg,neutral
roger-de-la-fresnaye_2.jpg,neutral
robert-henri_143.jpg,happy
theophile-steinlen_6.jpg,neutral
robert-henri_0.jpg,disgust
robert-henri_38.jpg,happy
theo-van-rysselberghe_55.jpg,angry
robert-henri_169.jpg,disgust
robert-henri_96.jpg,sad
samuel-peploe_18.jpg,neutral
theo-van-rysselberghe_9.jpg,neutral
theophile-steinlen_15.jpg,disgust
rupert-bunny_6.jpg,neutral
robert-henri_165.jpg,neutral
sandor-bortnyik_1.jpg,disgust
samuel-peploe_15.jpg,neutral
sonia-delaunay_0.jpg,neutral
robert-henri_159.jpg,neutral
theo-van-rysselberghe_11.jpg,neutral
romualdo-locatelli_5.jpg,fear
umberto-boccioni_14.jpg,neutral
robert-lewis-reid_29.jpg,disgust
thomas-pollock-anshutz_5.jpg,angry
solomon-joseph-solomon_4.jpg,neutral
robert-lewis-reid_11.jpg,angry
theophile-steinlen_1.jpg,neutral
robert-henri_137.jpg,happy
robert-julian-onderdonk_2.jpg,neutral
robert-henri_27.jpg,neutral
robert-henri_79.jpg,neutral
richard-gerstl_46.jpg,neutral
robert-julian-onderdonk_0.jpg,sad
theo-van-rysselberghe_52.jpg,neutral
robert-lewis-reid_14.jpg,neutral
robert-henri_37.jpg,neutral
richard-gerstl_49.jpg,neutral
robert-henri_50.jpg,neutral
robert-lewis-reid_7.jpg,neutral
teodor-axentowicz_12.jpg,fear
theo-van-rysselberghe_16.jpg,neutral
robert-lewis-reid_19.jpg,happy
theodor-severin-kittelsen_7.jpg,neutral
theodore-robinson_0.jpg,neutral
robert-lewis-reid_20.jpg,neutral
roger-fry_1.jpg,neutral
stefan-luchian_15.jpg,fear
stefan-luchian_5.jpg,neutral
robert-henri_147.jpg,happy
theo-van-doesburg_20.jpg,neutral
roderic-oconor_0.jpg,fear
robert-henri_54.jpg,happy
robert-henri_183.jpg,neutral
robert-lewis-reid_12.jpg,neutral
robert-henri_65.jpg,neutral
samuel-peploe_7.jpg,happy
rodolfo-amoedo_6.jpg,neutral
solomon-joseph-solomon_14.jpg,happy
theo-van-doesburg_3.jpg,neutral
samuel-peploe_13.jpg,neutral
robert-henri_30.jpg,neutral
robert-henri_32.jpg,neutral
sonia-delaunay_1.jpg,sad
robert-henri_177.jpg,happy
umberto-boccioni_15.jpg,neutral
robert-henri_164.jpg,neutral
robert-henri_39.jpg,happy
richard-gerstl_6.jpg,neutral
teodor-axentowicz_7.jpg,surprised
rodolfo-amoedo_4.jpg,happy
robert-henri_76.jpg,happy
robert-henri_43.jpg,disgust
robert-falk_8.jpg,neutral
umberto-boccioni_20.jpg,sad
rolf-amstrong_1.jpg,fear
rodolfo-amoedo_11.jpg,neutral
theo-van-rysselberghe_51.jpg,neutral
solomon-joseph-solomon_19.jpg,neutral
robert-henri_133.jpg,disgust
tamara-de-lempicka_0.jpg,angry
rodolfo-amoedo_9.jpg,neutral
theo-van-rysselberghe_61.jpg,neutral
richard-gerstl_47.jpg,neutral
robert-henri_112.jpg,happy
theo-van-rysselberghe_66.jpg,disgust
theo-van-rysselberghe_13.jpg,happy
theo-van-doesburg_0.jpg,neutral
robert-henri_15.jpg,neutral
robert-julian-onderdonk_3.jpg,sad
robert-henri_48.jpg,neutral
theo-van-rysselberghe_24.jpg,neutral
robert-lewis-reid_4.jpg,angry
robert-henri_77.jpg,neutral
umberto-boccioni_0.jpg,sad
robert-lewis-reid_28.jpg,angry
thomas-pollock-anshutz_0.jpg,neutral
robert-henri_8.jpg,neutral
thomas-pollock-anshutz_2.jpg,neutral
robert-falk_7.jpg,neutral
theodor-severin-kittelsen_0.jpg,neutral
santiago-rusinol_2.jpg,neutral
robert-henri_132.jpg,neutral
richard-gerstl_8.jpg,disgust
theo-van-rysselberghe_3.jpg,neutral
robert-henri_66.jpg,neutral
solomon-joseph-solomon_9.jpg,disgust
samuel-peploe_14.jpg,sad
robert-delaunay_0.jpg,neutral
robert-henri_72.jpg,neutral
roderic-oconor_9.jpg,angry
robert-henri_95.jpg,neutral
theo-van-doesburg_5.jpg,neutral
robert-henri_89.jpg,happy
solomon-joseph-solomon_18.jpg,neutral
robert-henri_136.jpg,neutral
spyros-papaloukas_3.jpg,fear
theo-van-doesburg_7.jpg,neutral
umberto-boccioni_22.jpg,sad
thalia-flora-karavia_2.jpg,angry
robert-henri_42.jpg,happy
spyros-papaloukas_4.jpg,sad
roderic-oconor_10.jpg,neutral
robert-henri_24.jpg,happy
robert-henri_21.jpg,happy
stanley-spencer_2.jpg,happy
theo-van-doesburg_18.jpg,neutral
theophile-steinlen_13.jpg,happy
robert-henri_161.jpg,happy
solomon-joseph-solomon_16.jpg,happy
robert-henri_16.jpg,happy
theo-van-rysselberghe_42.jpg,neutral
roger-de-la-fresnaye_0.jpg,neutral
robert-henri_92.jpg,neutral
robert-henri_140.jpg,happy
robert-henri_107.jpg,fear
theo-van-doesburg_24.jpg,neutral
robert-henri_69.jpg,surprised
robert-henri_152.jpg,happy
robert-henri_155.jpg,happy
solomon-joseph-solomon_0.jpg,disgust
robert-lewis-reid_15.jpg,angry
theo-van-rysselberghe_49.jpg,disgust
robert-henri_125.jpg,fear
samuel-peploe_17.jpg,neutral
theo-van-rysselberghe_4.jpg,neutral
theo-van-rysselberghe_64.jpg,angry
theo-van-rysselberghe_29.jpg,neutral
samuel-peploe_12.jpg,neutral
robert-henri_9.jpg,happy
romualdo-locatelli_8.jpg,neutral
solomon-joseph-solomon_23.jpg,angry
theo-van-rysselberghe_69.jpg,neutral
teodor-axentowicz_1.jpg,disgust
theo-van-rysselberghe_45.jpg,neutral
theo-van-rysselberghe_23.jpg,neutral
robert-lewis-reid_22.jpg,neutral
robert-falk_0.jpg,neutral
robert-henri_1.jpg,disgust
robert-henri_23.jpg,neutral
theo-van-rysselberghe_32.jpg,happy
teodor-axentowicz_13.jpg,disgust
roderic-oconor_7.jpg,neutral
roderic-oconor_2.jpg,happy
valentin-serov_24.jpg,happy
walter-gramatte_40.jpg,neutral
walter-gramatte_24.jpg,neutral
vilho-lampi_0.jpg,neutral
zinaida-serebriakova_57.jpg,happy
valentin-serov_62.jpg,disgust
valentin-serov_38.jpg,neutral
william-logsdail_21.jpg,neutral
valentin-serov_32.jpg,happy
zinaida-serebriakova_78.jpg,neutral
walter-gramatte_30.jpg,sad
william-orpen_16.jpg,angry
valentin-serov_27.jpg,neutral
walter-sickert_3.jpg,neutral
zinaida-serebriakova_26.jpg,neutral
walter-gramatte_14.jpg,neutral
vincenzo-migliaro_1.jpg,happy
valentin-serov_35.jpg,happy
zinaida-serebriakova_49.jpg,angry
vilho-lampi_11.jpg,neutral
vilho-lampi_6.jpg,neutral
zinaida-serebriakova_11.jpg,neutral
valentin-serov_101.jpg,surprised
zinaida-serebriakova_85.jpg,disgust
zinaida-serebriakova_55.jpg,disgust
walter-sickert_7.jpg,neutral
zinaida-serebriakova_62.jpg,disgust
zinaida-serebriakova_73.jpg,disgust
willard-metcalf_4.jpg,fear
valentin-serov_57.jpg,neutral
walter-gramatte_5.jpg,neutral
william-logsdail_16.jpg,neutral
walter-sickert_0.jpg,happy
walter-osborne_0.jpg,happy
william-james-glackens_2.jpg,neutral
zinaida-serebriakova_59.jpg,disgust
vajda-lajos_8.jpg,surprised
walter-gramatte_2.jpg,neutral
william-james-glackens_6.jpg,neutral
vajda-lajos_4.jpg,neutral
valentin-serov_33.jpg,fear
valentin-serov_49.jpg,sad
william-orpen_18.jpg,happy
walter-sickert_4.jpg,neutral
valentin-serov_7.jpg,neutral
willard-metcalf_2.jpg,neutral
valentin-serov_40.jpg,happy
zinaida-serebriakova_32.jpg,happy
willard-metcalf_1.jpg,neutral
vilho-lampi_5.jpg,neutral
vincenzo-irolli_0.jpg,neutral
zinaida-serebriakova_76.jpg,disgust
zinaida-serebriakova_29.jpg,disgust
valentin-serov_28.jpg,disgust
valentin-serov_76.jpg,surprised
william-orpen_26.jpg,angry
zinaida-serebriakova_53.jpg,disgust
zinaida-serebriakova_80.jpg,angry
valentin-serov_67.jpg,neutral
valentin-serov_18.jpg,neutral
zinaida-serebriakova_65.jpg,happy
valentin-serov_8.jpg,happy
valentin-serov_58.jpg,surprised
william-orpen_19.jpg,angry
valentin-serov_48.jpg,neutral
zinaida-serebriakova_10.jpg,neutral
walter-gramatte_27.jpg,neutral
valentin-serov_50.jpg,neutral
valentin-serov_68.jpg,angry
zinaida-serebriakova_61.jpg,surprised
william-logsdail_7.jpg,neutral
vilho-lampi_1.jpg,neutral
xavier-martinez_1.jpg,neutral
walter-gramatte_15.jpg,fear
zinaida-serebriakova_79.jpg,disgust
walter-gramatte_22.jpg,neutral
zinaida-serebriakova_52.jpg,neutral
william-logsdail_8.jpg,neutral
valentin-serov_59.jpg,angry
walter-sickert_6.jpg,neutral
umberto-boccioni_9.jpg,neutral
walter-gramatte_0.jpg,neutral
valentin-serov_52.jpg,surprised
vincenzo-irolli_6.jpg,neutral
valentin-serov_79.jpg,sad
vincenzo-migliaro_3.jpg,neutral
zinaida-serebriakova_6.jpg,neutral
william-james-glackens_4.jpg,surprised
walter-gramatte_9.jpg,surprised
vajda-lajos_9.jpg,fear
xu-beihong_3.jpg,happy
valentin-serov_82.jpg,angry
walter-gramatte_19.jpg,neutral
vsevolod-maksymovych_2.jpg,disgust
xu-beihong_1.jpg,surprised
walter-sickert_11.jpg,sad
victor-borisov-musatov_3.jpg,neutral
zinaida-serebriakova_20.jpg,disgust
valentin-serov_34.jpg,neutral
valentin-serov_105.jpg,disgust
valentin-serov_3.jpg,sad
valentin-serov_61.jpg,disgust
zinaida-serebriakova_70.jpg,surprised
vsevolod-maksymovych_3.jpg,disgust
william-logsdail_1.jpg,neutral
umberto-boccioni_3.jpg,neutral
zinaida-serebriakova_8.jpg,neutral
valentin-serov_60.jpg,happy
vajda-lajos_7.jpg,neutral
wassily-kandinsky_3.jpg,neutral
vincenzo-irolli_4.jpg,neutral
william-orpen_6.jpg,neutral
xu-beihong_12.jpg,neutral
william-logsdail_15.jpg,neutral
zinaida-serebriakova_34.jpg,disgust
william-orpen_22.jpg,angry
valentin-serov_96.jpg,sad
william-logsdail_0.jpg,neutral
zinaida-serebriakova_54.jpg,happy
william-logsdail_12.jpg,neutral
zinaida-serebriakova_60.jpg,happy
vilho-lampi_9.jpg,neutral
william-logsdail_19.jpg,disgust
valentin-serov_69.jpg,neutral
umberto-boccioni_8.jpg,neutral
zinaida-serebriakova_50.jpg,neutral
zinaida-serebriakova_30.jpg,happy
victor-borisov-musatov_5.jpg,neutral
walter-gramatte_1.jpg,neutral
valentin-serov_19.jpg,happy
vilho-lampi_2.jpg,neutral
zinaida-serebriakova_82.jpg,neutral
zinaida-serebriakova_19.jpg,neutral
xu-beihong_6.jpg,neutral
zinaida-serebriakova_17.jpg,neutral
valentin-serov_36.jpg,disgust
valentin-serov_100.jpg,neutral
william-logsdail_23.jpg,neutral
zinaida-serebriakova_1.jpg,sad
william-logsdail_24.jpg,surprised
zinaida-serebriakova_25.jpg,angry
zinaida-serebriakova_72.jpg,neutral
valentin-serov_13.jpg,neutral
william-orpen_11.jpg,disgust
william-james-glackens_5.jpg,neutral
valentin-serov_95.jpg,neutral
william-logsdail_13.jpg,disgust
william-james-glackens_8.jpg,neutral
vilhelm-hammershoi_2.jpg,neutral
william-orpen_2.jpg,neutral
zinaida-serebriakova_2.jpg,disgust
vsevolod-maksymovych_0.jpg,happy
vajda-lajos_5.jpg,neutral
valentin-serov_64.jpg,disgust
walter-gramatte_20.jpg,neutral
william-logsdail_3.jpg,happy
william-orpen_28.jpg,surprised
zinaida-serebriakova_44.jpg,surprised
valentin-serov_16.jpg,fear
zinaida-serebriakova_67.jpg,disgust
wassily-kandinsky_1.jpg,neutral
zinaida-serebriakova_31.jpg,disgust
vsevolod-maksymovych_1.jpg,angry
william-orpen_13.jpg,neutral
zinaida-serebriakova_41.jpg,fear
zinaida-serebriakova_86.jpg,disgust
walter-gramatte_26.jpg,neutral
zinaida-serebriakova_24.jpg,angry
valentin-serov_42.jpg,neutral
zinaida-serebriakova_77.jpg,neutral
vajda-lajos_0.jpg,neutral
valentin-serov_81.jpg,neutral
valentin-serov_5.jpg,neutral
valentin-serov_99.jpg,neutral
valentin-serov_21.jpg,neutral
william-logsdail_20.jpg,happy
valentin-serov_45.jpg,angry
walter-gramatte_29.jpg,neutral
william-orpen_23.jpg,disgust
